horizon_name,trading_day_ahead,forecast_date,expected_price,lower_price,upper_price,expected_return_pct,std_log_return
d0201,201,2021-11-01,53.219677,52.178696,54.281437,9.753919,0.010078575
d0202,202,2021-11-02,52.660084,51.534492,53.810253,8.599877,0.0110236425
d0203,203,2021-11-03,53.207638,52.30881,54.121902,9.729088,0.008692372
d0204,204,2021-11-04,53.328606,52.24511,54.434566,9.978557,0.01047273
d0205,205,2021-11-05,52.365105,51.365555,53.38412,7.9915524,0.009833034
d0206,206,2021-11-08,53.16637,52.318707,54.027756,9.643984,0.0081999935
d0207,207,2021-11-09,53.267494,52.278225,54.27548,9.852529,0.009564422
d0208,208,2021-11-10,53.282257,51.9132,54.687412,9.882975,0.013280698
d0209,209,2021-11-11,53.20495,52.19168,54.2379,9.723544,0.009810396
d0210,210,2021-11-12,53.222134,52.357445,54.101105,9.7589855,0.008357239
d0211,211,2021-11-15,53.276226,52.20616,54.36822,9.870541,0.010351858
d0212,212,2021-11-16,53.378765,52.294594,54.485413,10.082006,0.010469361
d0213,213,2021-11-17,53.401936,52.319023,54.507256,10.129786,0.010452533
d0214,214,2021-11-18,53.391357,52.26763,54.539234,10.10797,0.01085286
d0215,215,2021-11-19,53.312077,52.257874,54.387554,9.944475,0.010189992
d0216,216,2021-11-22,53.30827,52.300213,54.335743,9.936619,0.009740253
d0217,217,2021-11-23,53.357258,52.308792,54.426735,10.037649,0.01012527
d0218,218,2021-11-24,53.24621,52.22301,54.289455,9.808636,0.009899675
d0219,219,2021-11-25,53.21261,52.324944,54.115326,9.73934,0.008582691
d0220,220,2021-11-26,53.060184,52.096584,54.0416,9.424996,0.009350671
d0221,221,2021-11-29,52.70446,51.67548,53.753918,8.691395,0.010059488
d0222,222,2021-11-30,53.06424,51.803238,54.35594,9.433365,0.012270726
d0223,223,2021-12-01,53.203594,52.238255,54.186775,9.720755,0.009342301
d0224,224,2021-12-02,53.40834,52.428635,54.40635,10.142994,0.009445904
d0225,225,2021-12-03,53.39725,52.460083,54.351166,10.12013,0.009034085
d0226,226,2021-12-06,53.34402,52.465645,54.237106,10.010349,0.008471088
d0227,227,2021-12-07,53.589268,52.455334,54.74771,10.516119,0.010911646
d0228,228,2021-12-08,53.427814,52.533203,54.337658,10.183155,0.008615332
d0229,229,2021-12-09,53.27123,52.24157,54.32118,9.8602295,0.009958039
d0230,230,2021-12-10,53.62448,52.66759,54.598766,10.588741,0.009186451
d0231,231,2021-12-13,53.559216,52.53451,54.6039,10.454142,0.009855846
d0232,232,2021-12-14,53.475914,52.425236,54.547638,10.28235,0.010124061
d0233,233,2021-12-15,53.477577,52.434322,54.541588,10.285783,0.010051592
d0234,234,2021-12-16,53.39192,52.480743,54.318913,10.109127,0.008782218
d0235,235,2021-12-17,53.69702,52.755043,54.655815,10.738337,0.009029644
d0236,236,2021-12-20,53.668495,52.57959,54.779945,10.679507,0.010458187
